LapTimeCurrent,SpeedKmh,Throttle,Brake,Steering,Gear,Rpms,GlobalAccelerationG,LateralG,CarCoordX,CarCoordZ,TyreTempFL,TyreTempFR,TyreTempRL,TyreTempRR,BrakeTempFL,BrakeTempFR,BrakeTempRL,BrakeTempRR
26088,62.05,0.7922,0.0,0.0002,2,5075,0.7152,0.0222,-160.133,-19.883,79.4,79.4,79.5,79.5,0.0,26.0,26.0,26.0
26109,62.56,0.7882,0.0,0.0002,2,5151,0.6821,-0.0393,-159.97,-19.558,79.4,79.4,79.5,79.5,0.0,26.0,26.0,26.0
26130,63.09,0.7882,0.0,0.0002,2,5210,0.7698,0.0106,-159.806,-19.23,79.4,79.4,79.5,79.5,0.0,26.0,26.0,26.0
26148,63.68,0.7882,0.0,0.0002,2,5233,0.8064,-0.0054,-159.665,-18.946,79.4,79.4,79.5,79.5,0.0,26.0,26.0,26.0
26169,64.19,0.7843,0.0,0.0002,2,5254,0.7949,-0.0005,-159.498,-18.613,79.4,79.4,79.5,79.5,0.0,26.0,26.0,26.0
26190,64.76,0.7804,0.0,0.0002,2,5297,0.7614,0.0279,-159.33,-18.276,79.4,79.4,79.5,79.5,0.0,26.0,26.0,26.0
26211,65.33,0.7804,0.0,0.0002,2,5349,0.7596,0.0288,-159.161,-17.936,79.4,79.4,79.5,79.5,0.0,26.0,26.0,26.0
26229,65.9,0.7725,0.0,0.0002,2,5403,0.748,0.0436,-159.014,-17.643,79.4,79.4,79.5,79.5,0.0,26.0,26.0,26.0
26250,66.38,0.7647,0.0,0.0002,2,5452,0.7698,-0.0181,-158.841,-17.298,79.4,79.4,79.5,79.5,0.0,26.0,26.0,26.0
26271,66.95,0.7647,0.0,0.0002,2,5513,0.7643,-0.0397,-158.667,-16.95,79.4,79.4,79.5,79.5,0.0,26.0,26.0,26.0
26292,67.54,0.749,0.0,0.0002,2,5554,0.7978,-0.0056,-158.492,-16.599,79.3,79.4,79.5,79.5,0.0,26.0,26.0,26.0
26310,68.05,0.749,0.0,0.0002,2,5588,0.8058,0.0255,-158.34,-16.295,79.3,79.3,79.5,79.5,0.0,26.0,26.0,26.0
26331,68.64,0.6235,0.0,0.0002,2,5577,0.7787,-0.0158,-158.162,-15.938,79.3,79.3,79.5,79.5,0.0,26.0,26.0,26.0
26352,69.09,0.4275,0.0,0.0002,2,5567,0.495,0.0372,-157.982,-15.579,79.3,79.3,79.5,79.5,0.0,26.0,26.0,26.0
26373,69.45,0.4275,0.0,0.0002,2,5611,0.4762,-0.002,-157.801,-15.217,79.3,79.3,79.5,79.5,0.0,26.0,26.0,26.0
26394,69.76,0.2078,0.0,0.0002,2,5629,0.3448,0.038,-157.62,-14.854,79.3,79.3,79.5,79.5,0.0,26.0,26.0,26.0
26418,70.0,0.1882,0.0,0.0002,2,5655,0.3106,-0.0442,-157.411,-14.437,79.3,79.3,79.5,79.5,0.0,26.0,26.0,26.0
26439,70.19,0.0471,0.0,0.0002,2,5601,0.0379,-0.055,-157.228,-14.071,79.3,79.3,79.5,79.5,0.0,26.0,26.0,26.0
26454,70.15,0.0,0.0,0.0002,2,5574,-0.1287,-0.0195,-157.098,-13.809,79.3,79.3,79.5,79.5,0.0,26.0,26.0,26.0
26475,70.06,0.0,0.0,0.0002,2,5562,-0.1182,0.013,-156.915,-13.443,79.3,79.3,79.5,79.4,0.0,26.0,26.0,26.0
26499,69.95,0.0,0.0,0.0002,2,5553,-0.1137,0.0259,-156.707,-13.026,79.3,79.3,79.4,79.4,0.0,26.0,26.0,26.0
